id,state,task_type,priority,created_age_days,disposition,target_lane,target_state,reason
f3b6bf03-fa59-4d17-8336-bb440cf90a0d,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
a0768e09-7427-4ebe-87c1-19b4b17c9de1,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
86377647-2659-4308-a435-727c070515c4,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9e872ce2-5e53-4c78-97ed-a4248fef4f0c,TODO,build_ea,30,60,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
7432e7ca-5caf-4f8f-94f3-0c728b72cc2d,TODO,build_ea,30,51,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
e388ce49-0a11-4308-b982-b5073ba2750d,TODO,build_ea,30,51,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
534917fa-c0e2-4ad7-ac0e-0b52238b43fe,TODO,build_ea,30,51,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
87284092-4d40-4519-8b1f-3361a4f0c1d7,TODO,build_ea,30,51,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
957ab7d7-3772-4c3a-bf77-213beedf7dab,TODO,build_ea,30,51,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
51c83e3f-0601-4f27-83ab-af98eecc1280,TODO,build_ea,30,41,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
5f1f643e-e343-41bd-a17c-6bc21ddeba47,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
3371d2a0-7569-46f6-8f08-a9c951ee1d3d,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
93481b8d-1a1d-4506-9064-12b0dc740c4e,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
aa43aa9c-27b9-4ee3-b71c-58c1a4abd0f5,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
56e67144-da6b-48b8-89ae-ba7048da97a9,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
abfb4871-b012-4a57-b800-47e73a63e647,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
985081a7-3fe8-4012-a6d6-a0dea7d47db2,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
5ea0928f-8919-4fa1-adbd-c954d40b6495,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
e26b6273-3c6a-478b-8f2a-b5004e32d85f,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
6def383b-c119-4ec7-a54d-1d790eb362e3,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
e6622cd5-4136-46d8-a294-e89cef17e8cd,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
79e5c330-2f98-4147-aabf-c1850e3d7f06,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
80333de1-acfc-472d-9291-dc0a78fe4a25,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
be80243b-1365-4e65-b5b5-68bdbc3b805a,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
581a9957-4c0b-47f8-9b4c-f9b373d9fcb2,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
57c680ca-a82c-4e84-950a-71ac938b4bb6,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
32e32389-8319-488b-b7b2-29407a7325a5,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
886ebc65-07f3-4bee-9d95-c8abc29cc4a9,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9c696bd1-2c57-4965-8b83-a6cdd78eebce,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
351636a9-f05e-4f81-9976-67f77fc34993,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
33a13dd3-49f4-474d-a85b-c013a0b72c5e,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
037da632-6b8f-435f-b142-3829e442a2a9,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d00ea063-eb22-41c0-85f3-f793f11a3978,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
a7ce1651-e695-4528-9d52-e989defed3ee,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
751d8eb5-d9de-4cfe-85c6-27468c409078,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
a6092797-1416-4719-8c13-cc60829247bb,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
89195162-745e-4f46-aa8c-12924b6981a3,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
fdf510ce-db61-46f3-a1da-dad1559c0a73,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
18ba3691-6172-48a8-9c4f-6664034658a1,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
46f70fb4-77d1-401f-85ed-c31a6f281bc7,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
2d61b824-c3c2-4d46-a087-f89ab39ce6f7,TODO,build_ea,30,36,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9ad6d9c0-d67b-4092-80e6-4df2f826eb73,TODO,build_ea,30,34,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c162c123-6264-4028-9f19-84cbd81cff48,TODO,build_ea,30,29,KEEP,,,recent or prioritised build -> keep in queue
b8c2e67c-773b-4698-913b-9de744f6317e,TODO,build_ea,30,29,KEEP,,,recent or prioritised build -> keep in queue
78f0cdff-f4af-4f31-af04-4d3b00e17584,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
6be9b5cf-1bfc-431e-b572-f5950c95eb77,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
f7849572-7aad-4e79-ad7f-8c6d1fccf935,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
cf9b27fd-11f6-465b-9731-8e551bb9c671,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
6b9b31bd-8511-4f7b-8400-9e42162b0bd1,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
6d2369c0-a412-427e-afab-8c5feed10cc3,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
1da33eb5-f18a-4d65-9346-e7e9ef07fbf9,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
5b130e06-566f-4ceb-897c-386e9e1f824d,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
f9a8b8f7-3307-44d7-a1c4-2ad8c2a4cac9,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
d5a96505-0d9a-4dfa-8b59-119e6b114d61,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
a0f709cd-2c0b-40db-a01b-372c715beef9,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
fa7ca587-77f8-4cea-b71b-7bb1b746b33d,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
c2e1b160-70bb-49bf-afd2-6dc52e784ad5,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
60e3146d-c363-4b7c-af29-18380260e8f1,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
3c1da904-b03a-40d5-a1b3-c23e9ffad4b8,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
019d50ff-a716-46a4-b097-c5c650dea63b,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
22225e01-3ed6-4a1f-8fca-b55655117d01,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
bab6e8bf-435d-4da2-a25f-1e651cb33960,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
92c3eb98-4998-40dc-b31a-8b2da987365e,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
c0b1b0f0-9945-4aa2-8dc0-43d67c1b1070,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
98fb1997-3c5d-4bfa-af26-6f46dd7c8a1b,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
fc2c4254-fae3-4ad7-bd0c-c44be30334fb,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
8b09ed22-3d26-41a0-8eb3-d7df0bd66331,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
fdaac67c-12cf-4c0f-a203-c19618076972,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
dbf26171-4fbc-4ac0-bdf8-c76c761e4974,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
92af0f37-cfdf-41b4-b187-0fd19f00b722,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
f361cc66-38ca-4125-ab5f-153ce82fc340,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
d6e07850-a05d-4aa7-ad8b-5f7895fd2b36,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
8de78517-0995-43b1-9c4e-30e0a0f1b1df,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
b42bac52-ccda-4a73-b49b-faab46b48c88,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
f0823eb2-3859-45a3-9fa4-a83cc44207ef,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
952a07fb-63c7-4fc3-9582-83096a13c9e0,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
2f3177d2-2769-4e0d-a212-4769b908178c,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
1f82ac59-1c1e-4e72-a1f8-4eaea2120347,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
60d701a7-09cf-4b18-aaff-788ea1e799a5,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
57041b21-12da-464d-b275-c91cb3fa8673,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
68f93e30-9d19-4c6c-885e-0591cc38e19f,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
3e8438fe-884f-4337-974d-7c8c2a1dd459,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
9fbca489-f822-4412-8066-a819bc100eb7,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
0fd1b0a8-c415-4309-9778-4ebefa05a1cf,TODO,build_ea,30,28,KEEP,,,recent or prioritised build -> keep in queue
5fa16349-5252-448a-8f5d-8a7d77306f9b,TODO,build_ea,50,28,KEEP,,,recent or prioritised build -> keep in queue
29863320-8536-4252-b02c-6dae6db885d9,TODO,build_ea,30,19,KEEP,,,recent or prioritised build -> keep in queue
66329779-aa43-4905-97da-7fabc11823d3,TODO,build_ea,50,17,KEEP,,,recent or prioritised build -> keep in queue
ce28db7e-0cda-40a0-b4de-3cb3aeed6bc9,TODO,build_ea,30,13,KEEP,,,recent or prioritised build -> keep in queue
4b622f5c-2c7a-4822-a2f4-ec98ae73d86b,TODO,build_ea,30,9,KEEP,,,recent or prioritised build -> keep in queue
5f860f79-dfb8-4188-aa80-1890aa606ef1,TODO,ops_issue,30,71,PARK,,BLOCKED,aged_ops_backlog (age>30d) -> park for explicit re-triage
00b6f79c-b2e6-4653-a18f-420b3f51f49c,TODO,ops_issue,30,50,PARK,,BLOCKED,aged_ops_backlog (age>30d) -> park for explicit re-triage
80b9d54d-7414-439a-abca-5d6b6675cde0,TODO,ops_issue,30,48,PARK,,BLOCKED,aged_ops_backlog (age>30d) -> park for explicit re-triage
e685432a-42b6-4396-9151-4ba59f03457a,TODO,ops_issue,30,29,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
635ad39b-6f6b-44fd-8550-437c420769c3,TODO,ops_issue,30,29,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
088e7fd0-87ef-4e00-bba7-00cbef213234,TODO,ops_issue,30,24,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
2b95f500-e965-42d5-81af-6fdc135b9443,TODO,ops_issue,30,23,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
50467e7e-3148-4792-9223-083bd8ee2516,TODO,ops_issue,30,23,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
b4fe23af-4f60-42d1-bf00-a9ff3185fad6,TODO,ops_issue,30,22,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
b98560ce-ebd0-45e6-93bc-78d498211d93,TODO,ops_issue,30,19,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
a7c69b44-3858-5ab2-8929-057c6cf6005d,TODO,ops_issue,30,15,PARK,owner,BLOCKED,awaiting OWNER decision execution (decision-bound)
7db9abd6-3aa1-4a8c-ad29-7b395818d805,TODO,ops_issue,30,14,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
269ac1c4-1986-4e1a-a7cc-2965c52984c8,TODO,ops_issue,30,8,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
4a3a4a02-87bb-4c04-b45c-61c2b86c8d1a,TODO,ops_issue,90,5,PARK,owner,BLOCKED,awaiting_human_lane:owner (video_analysis; agy has no video tool)
f27ee29b-a8c2-4421-af90-821fe7583808,TODO,ops_issue,68,3,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
f5d30fc9-cd21-4697-b81a-3e72850c0c8a,TODO,ops_issue,60,2,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
bc07fa0a-307f-49dc-8294-b67bbd3e0f39,TODO,ops_issue,55,2,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
6fb9823f-c242-4ba0-9c7d-7b5ae2028a6d,TODO,ops_issue,40,2,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
f4641698-2741-48c8-958c-9e7af23debf7,TODO,ops_issue,45,2,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
b093f809-b5bb-404a-8a3d-58a210c78ff8,TODO,ops_issue,45,1,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
c6e5ed49-ef62-4e67-88f1-e79648f168af,TODO,research_strategy,30,49,PARK,,BLOCKED,research_throttled: aged research row; research created only when reservoir<5
22d74470-a8b6-4acd-8b9b-3c187db81524,TODO,research_strategy,60,1,COMMISSION,gemini,,active research -> commission to gemini (agy research lane)
6c1064c4-fa73-49d5-b89b-af69ee0ccc78,TODO,research_strategy,62,1,COMMISSION,gemini,,active research -> commission to gemini (agy research lane)
0ad6b080-cc66-4918-8344-2e827a4c5001,TODO,research_strategy,55,1,COMMISSION,gemini,,active research -> commission to gemini (agy research lane)
703ad829-d436-4815-ae26-da1bde4f04de,TODO,review_ea,30,35,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
c734242f-6787-4bda-a735-05758753a9f0,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
da921b20-b31f-4530-aa87-15a05d4c818a,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
33203a5c-13c9-4db5-b553-2cc23519125f,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
cf62861c-2bb3-40ec-8239-c12627e0a0a0,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
bc910727-5ee3-47a3-ae81-420aa819f589,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
b8886e40-547b-4d41-989a-aad8324f5a69,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
7a9aa79c-3538-419c-a02a-7670d5ed603a,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
ce1b2ad8-e99a-49b3-96d1-581726dc3bdf,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
96b77b6a-9abe-4acc-8c4d-9f59d2b9bf3a,TODO,review_ea,30,28,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
fb52c402-7c79-4bf8-bcf2-aed1536117da,TODO,review_ea,30,25,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
a2effd9b-b0bb-4def-b95e-cee799c24f88,TODO,review_ea,30,25,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
2c43671f-aabb-4ca5-8cf8-857505375ce2,TODO,review_ea,30,24,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
6f392d1e-f1d8-402c-8d33-37d6661ab14e,TODO,review_ea,30,24,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
5e67fc01-4a0d-43c5-ad23-68a6b6e0ce69,TODO,review_ea,30,24,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
4e370f87-6e6d-4b8b-ac0f-31413f6b8092,TODO,review_ea,30,24,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
72cb14ec-664d-41c9-a9c0-a0047d593eb3,TODO,review_ea,30,23,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
04867bea-8c6b-4a17-84e3-457a513f9d6d,TODO,review_ea,30,23,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
0de901bc-58f8-4ccd-bc84-227ab710f2b7,TODO,review_ea,30,23,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
e2d205ca-3b70-4b7d-8d31-ff030c987b1e,TODO,review_ea,30,23,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
9de2c519-2ca6-480b-a568-ac5f90611962,TODO,review_ea,30,22,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
c70f99bf-2ad7-46a6-a399-3fa8b0213fa9,TODO,review_ea,30,22,COMMISSION,claude,,review_ea head-blocks the agent lane; commission to Claude (review closure duty)
598dd8fe-cf28-414a-866a-e7839070c5a5,TODO,triage_failure,30,49,PARK,,BLOCKED,aged_ops_backlog (age>30d) -> park for explicit re-triage
258526d6-acfd-4eba-9c3a-7d612109e959,TODO,triage_failure,30,6,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
52183b38-98c0-402b-aabd-a78712ddaafd,TODO,triage_failure,30,4,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
d9c3f4a8-dbae-4955-ac36-ef0d166f14e0,TODO,triage_failure,30,4,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
b76e30fd-5b82-4f3c-99ef-031973cb647f,TODO,triage_failure,30,3,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
374ba9a6-478d-4df3-9881-4c99d143f967,TODO,triage_failure,30,3,COMMISSION,codex,,active ops/triage -> commission to codex (ops+code)
