ea_id,ea_id_raw,projection_class,card_status,registry_status,pipeline_phase_card,pipeline_highest_gate,in_seeds,in_capproved,in_dapproved,in_ea_docs,in_draft,in_review,in_rejected,in_recovery,in_blocked,in_dup,in_registry,in_pipeline,vault_node,vault_node_slug,vault_generated,card_mtime,vault_node_mtime
12438,QM5_12438,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12439,QM5_12439,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1244,QM5_1244,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12440,QM5_12440,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12441,QM5_12441,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12442,QM5_12442,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12443,QM5_12443,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12444,QM5_12444,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12445,QM5_12445,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12446,QM5_12446,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12447,QM5_12447,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491551,
12448,QM5_12448,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12449,QM5_12449,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
1245,QM5_1245,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493162,
12450,QM5_12450,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12451,QM5_12451,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12452,QM5_12452,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12453,QM5_12453,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12454,QM5_12454,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12455,QM5_12455,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12456,QM5_12456,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12457,QM5_12457,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12458,QM5_12458,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12459,QM5_12459,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1246,QM5_1246,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493162,
12460,QM5_12460,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12461,QM5_12461,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12462,QM5_12462,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12463,QM5_12463,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12464,QM5_12464,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12465,QM5_12465,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12466,QM5_12466,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12467,QM5_12467,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12468,QM5_12468,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12469,QM5_12469,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1247,QM5_1247,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493162,
12470,QM5_12470,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12471,QM5_12471,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12472,QM5_12472,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12473,QM5_12473,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12474,QM5_12474,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12475,QM5_12475,CANONICAL,APPROVED,active,G0,Q09_PORTFOLIO,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12476,QM5_12476,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12477,QM5_12477,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12478,QM5_12478,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12479,QM5_12479,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
1248,QM5_1248,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493162,
12480,QM5_12480,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12481,QM5_12481,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12482,QM5_12482,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12483,QM5_12483,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12484,QM5_12484,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12485,QM5_12485,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12486,QM5_12486,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12487,QM5_12487,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12488,QM5_12488,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12489,QM5_12489,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1249,QM5_1249,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493162,
12490,QM5_12490,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12491,QM5_12491,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12492,QM5_12492,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12493,QM5_12493,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493162,
12494,QM5_12494,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493162,
12495,QM5_12495,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493162,
12496,QM5_12496,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12497,QM5_12497,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493162,
12498,QM5_12498,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12499,QM5_12499,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493162,
1250,QM5_1250,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12500,QM5_12500,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12501,QM5_12501,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12502,QM5_12502,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12503,QM5_12503,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12504,QM5_12504,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12505,QM5_12505,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12506,QM5_12506,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12507,QM5_12507,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12508,QM5_12508,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12509,QM5_12509,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1251,QM5_1251,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12510,QM5_12510,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12511,QM5_12511,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12512,QM5_12512,REJECTED,APPROVED,active,G0,Q04,0,0,1,1,0,0,1,0,0,0,1,1,0,,0,1787491552,
12513,QM5_12513,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12514,QM5_12514,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12515,QM5_12515,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12516,QM5_12516,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12517,QM5_12517,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12518,QM5_12518,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12519,QM5_12519,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
1252,QM5_1252,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12520,QM5_12520,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12521,QM5_12521,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12522,QM5_12522,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12523,QM5_12523,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12524,QM5_12524,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12525,QM5_12525,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12526,QM5_12526,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12527,QM5_12527,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491552,
12528,QM5_12528,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12529,QM5_12529,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
1253,QM5_1253,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12530,QM5_12530,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12531,QM5_12531,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491552,
12532,QM5_12532,CANONICAL,APPROVED,active,P2,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1784833369,
12533,QM5_12533,CANONICAL,APPROVED,active,P2,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1784833369,
12534,QM5_12534,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1781253520,
12535,QM5_12535,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781253549,
12536,QM5_12536,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781255900,
12537,QM5_12537,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781255915,
12538,QM5_12538,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781255933,
12539,QM5_12539,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781255854,
1254,QM5_1254,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491552,
12540,QM5_12540,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781255872,
12541,QM5_12541,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781263674,
12542,QM5_12542,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1781265972,
12543,QM5_12543,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781285021,
12544,QM5_12544,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781288806,
12545,QM5_12545,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781288815,
12546,QM5_12546,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1781288828,
12547,QM5_12547,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1781288130,
12548,12548,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,1789400212,
12549,12549,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,1781288212,
1255,QM5_1255,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12550,12550,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,1781288264,
12551,12551,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,1,0,0,0,0,1,1,0,,0,1781288307,
12552,12552,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,1,0,1,0,0,0,0,1,1,0,,0,1787491552,
12553,12553,DRAFT,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,
12554,12554,DRAFT,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,
12555,12555,DRAFT,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,
1256,QM5_1256,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12561,QM5_12561,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12562,QM5_12562,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12563,QM5_12563,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12564,QM5_12564,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12565,QM5_12565,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12566,QM5_12566,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12567,QM5_12567,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787510951,
12568,QM5_12568,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12569,QM5_12569,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
1257,QM5_1257,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12570,12570,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
12571,QM5_12571,CANONICAL,APPROVED,active,G0,Q06,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12572,12572,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
12573,12573,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
12574,12574,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
12575,QM5_12575,CANONICAL,APPROVED,active,G0,Q04,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782469268,
12576,QM5_12576,DRAFT,,active,,Q02,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12577,QM5_12577,CANONICAL,APPROVED,active,G0,Q04,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782476516,
12578,QM5_12578,CANONICAL,,active,,Q02,0,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12579,QM5_12579,CANONICAL,,active,,Q02,0,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
1258,QM5_1258,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493163,
12580,QM5_12580,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782488239,
12581,QM5_12581,CANONICAL,APPROVED,active,G0,Q04,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782489839,
12582,QM5_12582,CANONICAL,APPROVED,active,G0,Q02,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782490168,
12583,QM5_12583,CANONICAL,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782490435,
12584,QM5_12584,CANONICAL,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782493439,
12585,QM5_12585,DRAFT,,active,,Q02,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12586,QM5_12586,CANONICAL,,active,,Q02,0,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12587,QM5_12587,CANONICAL,,active,,Q02,0,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12588,QM5_12588,DRAFT,,active,,Q02,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12589,QM5_12589,CANONICAL,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782507046,
1259,QM5_1259,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493163,
12590,QM5_12590,CANONICAL,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782510758,
12591,QM5_12591,CANONICAL,APPROVED,active,G0,Q05,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782514364,
12592,QM5_12592,DRAFT,,active,,Q02,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12593,QM5_12593,CANONICAL,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782517501,
12594,QM5_12594,CANONICAL,APPROVED,active,G0,Q07,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782520769,
12595,QM5_12595,CANONICAL,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1782524294,
12596,QM5_12596,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782530644,
12597,QM5_12597,CANONICAL,APPROVED,active,G0,Q02,0,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782534261,
12598,QM5_12598,CANONICAL,APPROVED,active,G0,Q02,0,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782536859,
12599,QM5_12599,CANONICAL,APPROVED,active,G0,Q02,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782540355,
1260,QM5_1260,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493163,
12600,QM5_12600,CANONICAL,APPROVED,active,G0,Q02,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782543223,
12601,QM5_12601,CANONICAL,APPROVED,active,G0,Q02,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782547100,
12602,QM5_12602,CANONICAL,APPROVED,active,G0,Q02,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782547694,
12603,QM5_12603,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782550318,
12604,QM5_12604,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782553897,
12605,QM5_12605,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782554676,
12606,QM5_12606,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782555627,
12607,QM5_12607,DRAFT,,active,,Q02,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12608,QM5_12608,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782560320,
12609,QM5_12609,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782563792,
1261,QM5_1261,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12610,QM5_12610,CANONICAL,APPROVED,active,G0,Q04,0,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782569999,
12611,QM5_12611,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12612,QM5_12612,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491553,
12613,QM5_12613,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
12614,QM5_12614,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12615,QM5_12615,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12616,QM5_12616,REJECTED,APPROVED,active,G0,Q04,1,1,1,1,0,0,1,0,0,0,1,1,0,,0,1782592132,
12617,QM5_12617,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12618,QM5_12618,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12619,QM5_12619,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491553,
1262,QM5_1262,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12620,QM5_12620,DUPLICATE,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,1,1,1,0,,0,1782577526,
12621,QM5_12621,CANONICAL,APPROVED,active,G0,Q05,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12622,QM5_12622,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12623,QM5_12623,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12624,QM5_12624,CANONICAL,APPROVED,active,G0,Q04,1,0,1,0,0,0,0,0,0,0,1,1,0,,0,1782572968,
12625,12625,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
12626,12626,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
12627,12627,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
12628,12628,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
1266,QM5_1266,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1267,QM5_1267,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493163,
1268,QM5_1268,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493163,
1269,QM5_1269,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493163,
1270,QM5_1270,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
12700,12700,CANONICAL,,active,,Q07,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,
12701,QM5_12701,DRAFT,,active,,Q02,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
12702,QM5_12702,REJECTED,APPROVED,active,G0,Q02,1,1,0,1,0,0,1,0,0,0,1,1,0,,0,1782657608,
12703,QM5_12703,CANONICAL,APPROVED,active,G0,Q02,1,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493163,
12704,QM5_12704,CANONICAL,APPROVED,active,G0,Q02,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1787493163,
12705,QM5_12705,CANONICAL,APPROVED,active,G0,Q02,0,1,1,1,0,0,0,0,0,0,1,1,0,,0,1787493163,
12706,QM5_12706,CANONICAL,APPROVED,active,G0,Q02,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1782717108,
12707,QM5_12707,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12708,QM5_12708,CANONICAL,APPROVED,active,G0,Q10_NEWS,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12709,QM5_12709,CANONICAL,APPROVED,active,G0,Q04,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12710,QM5_12710,CANONICAL,APPROVED,active,G0,Q14,1,1,1,1,0,0,0,0,0,0,1,1,0,,0,1787491553,
12711,QM5_12711,REJECTED,APPROVED,active,G0,Q02,1,1,0,1,0,0,1,0,0,0,1,1,0,,0,1782615044,
